# Captured 2020-06-21 03:47:24.254526 by unknown user
# Built at revision 8ca98ec (dirty)
time(sec)  pc_setpoint  pressure
69.610  0.000  0.025
69.620  0.000  0.013
69.630  0.000  0.033
69.640  0.000  0.027
69.650  0.000  0.036
69.660  0.000  0.026
69.670  0.000  0.023
69.680  0.000  0.033
69.690  0.000  0.041
69.700  0.000  0.027
69.710  0.000  0.031
69.720  0.000  0.022
69.730  0.000  0.024
69.740  0.000  0.035
69.750  0.000  0.036
69.760  0.000  0.023
69.770  0.000  0.024
69.780  0.000  0.005
69.790  0.000  0.026
69.800  0.000  0.035
69.810  0.000  0.037
69.820  0.000  0.023
69.830  0.000  0.017
69.840  0.000  0.024
69.850  0.000  0.030
69.860  0.000  0.022
69.870  0.000  0.021
69.880  0.000  0.026
69.890  0.000  0.024
69.900  0.000  0.042
69.910  0.000  0.044
69.920  0.000  0.047
69.930  0.000  0.023
69.940  0.000  0.007
69.950  0.000  0.025
69.960  0.000  0.039
69.970  0.000  0.040
69.980  0.000  0.021
69.990  0.000  0.011
70.000  0.000  0.032
70.010  0.000  0.037
70.020  0.000  0.027
70.030  0.000  0.026
70.040  0.000  0.019
70.050  0.000  0.028
70.060  0.000  0.037
70.070  0.000  0.032
70.080  0.000  0.038
70.090  0.000  0.019
70.100  0.000  0.014
70.110  0.000  0.022
70.120  0.000  0.035
70.130  0.000  0.040
70.140  0.000  0.028
70.150  0.000  0.025
70.160  0.000  0.025
70.170  0.000  0.044
70.180  0.000  0.050
70.190  0.000  0.031
70.200  0.000  0.003
70.210  0.000  0.016
70.220  0.000  0.037
70.230  0.000  0.030
70.240  0.000  -0.003
70.250  0.000  0.001
70.260  0.000  0.027
70.270  0.000  0.046
70.280  0.000  0.043
70.290  0.000  0.006
70.300  0.000  0.002
70.310  0.000  -0.003
70.320  0.000  0.078
70.330  0.000  0.105
70.340  0.000  0.030
70.350  0.000  -0.059
70.360  0.000  -0.003
70.370  0.000  0.065
70.380  0.000  0.050
70.390  0.000  0.009
70.400  0.000  0.009
70.410  0.000  0.013
70.420  0.000  0.041
70.430  0.000  0.040
70.440  0.000  0.033
70.450  0.000  0.017
70.460  0.000  0.040
70.470  0.000  0.042
70.480  0.000  0.046
70.490  0.000  0.029
70.500  0.000  0.042
70.510  0.000  0.020
70.520  0.000  0.015
70.530  0.000  0.010
70.540  0.000  0.019
70.550  0.000  0.029
70.560  0.000  0.012
70.570  0.000  0.009
70.580  0.000  0.019
70.590  0.000  0.045
70.600  0.000  0.055
70.610  0.000  0.022
70.620  0.000  0.005
70.630  0.000  0.008
70.640  0.000  0.012
70.650  0.000  0.080
70.660  0.000  0.080
70.670  0.000  0.038
70.680  0.000  -0.020
70.690  0.000  -0.015
70.700  0.000  0.040
70.710  0.000  0.068
70.720  0.000  0.039
70.730  0.000  0.004
70.740  0.000  -0.003
70.750  0.000  0.051
70.760  0.000  0.066
70.770  0.000  0.019
70.780  0.000  -0.005
70.790  0.000  0.013
70.800  0.000  0.036
70.810  0.000  0.034
70.820  0.000  -0.013
70.830  0.000  -0.014
70.840  0.000  0.065
70.850  0.000  0.102
70.860  0.000  0.060
70.870  0.000  -0.035
70.880  0.000  -0.009
70.890  0.000  0.037
70.900  0.000  0.045
70.910  0.000  0.007
70.920  0.000  0.012
70.930  0.000  0.060
70.940  0.000  0.057
70.950  0.000  0.016
70.960  0.000  0.018
70.970  0.000  0.030
70.980  0.000  0.021
70.990  0.000  0.003
71.000  0.000  0.009
71.010  0.000  0.052
71.020  0.000  0.052
71.030  0.000  0.041
71.040  0.000  0.018
71.050  0.000  0.014
71.060  0.000  0.026
71.070  0.000  0.031
71.080  0.000  0.030
71.090  0.000  0.028
71.100  0.000  0.023
71.110  0.000  0.027
71.120  0.000  0.027
71.130  0.000  0.043
71.140  0.000  0.029
71.150  0.000  0.020
71.160  0.000  0.006
71.170  0.000  0.031
71.180  0.000  0.048
71.190  0.000  0.050
71.200  0.000  0.024
71.210  0.000  0.024
71.220  0.000  0.030
71.230  0.000  0.024
71.240  0.000  0.016
71.250  0.000  0.027
71.260  0.000  0.013
71.270  0.000  0.027
71.280  0.000  0.035
71.290  0.000  0.043
71.300  0.000  0.014
71.310  0.000  0.008
71.320  0.000  0.027
71.330  0.000  0.031
71.340  0.000  0.009
71.350  0.000  0.018
71.360  0.000  0.062
71.370  0.000  0.065
71.380  0.000  0.022
71.390  0.000  0.003
71.400  0.000  0.018
71.410  0.000  0.020
71.420  0.000  0.019
71.430  0.000  0.013
71.440  0.000  0.024
71.450  0.000  0.028
71.460  0.000  0.035
71.470  0.000  0.031
71.480  0.000  -0.000
71.490  0.000  -0.012
71.500  0.000  0.033
71.510  0.000  0.047
71.520  0.000  0.031
71.530  0.000  0.037
71.540  0.000  0.050
71.550  0.000  0.057
71.560  0.000  0.034
71.570  0.000  0.006
71.580  0.000  0.007
71.590  0.000  0.016
71.600  0.000  0.028
71.610  0.000  0.031
71.620  0.000  0.017
71.630  0.000  0.018
71.640  0.000  0.008
71.650  0.000  0.027
71.660  0.000  0.034
71.670  0.000  0.018
71.680  0.000  0.012
71.690  0.000  0.015
71.700  0.000  0.056
71.710  0.000  0.065
71.720  0.000  0.041
71.730  0.000  0.030
71.740  0.000  0.009
71.750  0.000  0.021
71.760  0.000  0.026
71.770  0.000  0.029
71.780  0.000  0.017
71.790  0.000  -0.002
71.800  0.000  0.005
71.810  0.000  0.053
71.820  0.000  0.062
71.830  0.000  0.024
71.840  0.000  -0.005
71.850  0.000  0.002
71.860  0.000  0.039
71.870  0.000  0.041
71.880  0.000  0.032
71.890  0.000  0.025
71.900  0.000  0.012
71.910  0.000  0.016
71.920  0.000  0.077
71.930  0.000  0.021
71.940  0.000  -0.019
71.950  0.000  -0.014
71.960  0.000  0.027
71.970  0.000  0.065
71.980  0.000  0.038
71.990  0.000  0.027
72.000  0.000  0.018
72.010  0.000  0.024
72.020  0.000  0.031
72.030  0.000  0.015
72.040  0.000  0.018
72.050  0.000  0.044
72.060  0.000  0.045
72.070  0.000  0.029
72.080  0.000  0.031
72.090  0.000  0.028
72.100  0.000  0.023
72.110  0.000  0.012
72.120  0.000  0.024
72.130  0.000  0.040
72.140  0.000  0.028
72.150  0.000  0.034
72.160  0.000  0.018
72.170  0.000  0.017
72.180  0.000  0.032
72.190  0.000  0.043
72.200  0.000  0.034
72.210  0.000  0.013
72.220  0.000  0.008
72.230  0.000  0.039
72.240  0.000  0.051
72.250  0.000  0.050
72.260  0.000  0.035
72.270  0.000  0.011
72.280  0.000  0.030
72.290  0.000  0.043
72.300  0.000  0.040
72.310  0.000  0.030
72.320  0.000  0.019
72.330  0.000  0.012
72.340  0.000  0.030
72.350  0.000  0.021
72.360  0.000  0.034
72.370  0.000  0.022
72.380  0.000  0.004
72.390  0.000  0.027
72.400  0.000  0.046
72.410  0.000  0.043
72.420  0.000  0.035
72.430  0.000  0.010
72.440  0.000  0.034
72.450  0.000  0.045
72.460  0.000  0.036
72.470  0.000  0.014
72.480  0.000  0.006
72.490  0.000  0.026
72.500  0.000  0.030
72.510  0.000  0.027
72.520  0.000  0.019
72.530  0.000  0.015
72.540  0.000  0.040
72.550  0.000  0.052
72.560  0.000  0.042
72.570  0.000  0.023
72.580  0.000  0.020
72.590  0.000  0.022
72.600  0.000  0.008
72.610  0.000  0.025
72.620  0.000  0.039
72.630  0.000  0.030
72.640  0.000  0.009
72.650  0.000  0.013
72.660  0.000  0.047
72.670  0.000  0.047
72.680  0.000  0.018
72.690  0.000  0.002
72.700  0.000  0.020
72.710  0.000  0.033
72.720  0.000  0.027
72.730  0.000  0.039
72.740  0.000  0.045
72.750  0.000  0.009
72.760  0.000  0.041
72.770  0.000  0.054
72.780  0.000  0.036
72.790  0.000  0.013
72.800  0.000  0.016
72.810  0.000  0.015
72.820  0.000  0.018
72.830  0.000  0.025
72.840  0.000  0.037
72.850  0.000  0.022
72.860  0.000  0.026
72.870  0.000  0.031
72.880  0.000  0.037
72.890  0.000  0.021
72.900  0.000  0.013
72.910  0.000  0.013
72.920  0.000  0.025
72.930  0.000  0.035
72.940  0.000  0.034
72.950  0.000  0.012
72.960  0.000  0.006
72.970  0.000  0.011
72.980  0.000  0.045
72.990  0.000  0.038
73.000  0.000  0.021
73.010  0.000  0.011
73.020  0.000  0.024
73.030  0.000  0.029
73.040  0.000  0.031
73.050  0.000  0.026
73.060  0.000  0.023
73.070  0.000  0.015
73.080  0.000  0.018
73.090  0.000  0.019
73.100  0.000  0.028
73.110  0.000  0.013
73.120  0.000  0.013
73.130  0.000  0.025
73.140  0.000  0.042
73.150  0.000  0.035
73.160  0.000  0.016
73.170  0.000  0.011
73.180  0.000  0.020
73.190  0.000  0.036
73.200  0.000  0.038
73.210  0.000  0.026
73.220  0.000  0.024
73.230  0.000  0.027
73.240  0.000  0.036
73.250  0.000  0.030
73.260  0.000  0.025
73.270  0.000  0.027
73.280  0.000  0.015
73.290  0.000  0.020
73.300  0.000  0.026
73.310  0.000  0.030
73.320  0.000  0.026
73.330  0.000  0.008
73.340  0.000  0.006
73.350  0.000  0.029
73.360  0.000  0.035
73.370  0.000  0.032
73.380  0.000  0.024
73.390  0.000  0.025
73.400  0.000  0.015
73.410  0.000  0.021
73.420  0.000  0.029
73.430  0.000  0.006
73.440  0.000  -0.005
73.450  0.000  0.022
73.460  0.000  0.038
73.470  0.000  0.031
73.480  0.000  0.027
73.490  0.000  0.010
73.500  0.000  0.021
73.510  0.000  0.013
73.520  0.000  0.021
73.530  0.000  0.030
73.540  0.000  0.016
73.550  0.000  0.012
73.560  0.000  0.031
73.570  0.000  0.034
73.580  0.000  0.030
73.590  0.000  0.016
73.600  0.000  0.002
73.610  0.000  0.018
73.620  0.000  0.021
73.630  0.000  0.017
73.640  0.000  0.024
73.650  0.000  0.020
73.660  0.000  0.035
73.670  0.000  0.031
73.680  0.000  0.030
73.690  0.000  0.018
73.700  0.000  0.021
73.710  0.000  0.009
73.720  0.000  0.018
73.730  0.000  0.029
73.740  0.000  0.034
73.750  0.000  0.009
73.760  0.000  0.002
73.770  0.000  0.034
73.780  0.000  0.037
73.790  0.000  0.023
73.800  0.000  0.006
73.810  0.000  0.012
73.820  0.000  0.031
73.830  0.000  0.037
73.840  0.000  0.017
73.850  0.000  0.024
73.860  0.000  -0.003
73.870  0.000  0.019
73.880  0.000  0.057
73.890  0.000  0.047
73.900  0.000  0.016
73.910  0.000  0.007
73.920  0.000  0.024
73.930  0.000  0.027
73.940  0.000  0.015
73.950  0.000  0.006
73.960  0.000  0.012
73.970  0.000  0.015
73.980  0.000  0.036
73.990  0.000  0.020
74.000  0.000  -0.005
74.010  0.000  0.033
74.020  0.000  0.045
74.030  0.000  0.053
74.040  0.000  0.020
74.050  0.000  0.015
74.060  0.000  0.015
74.070  0.000  0.005
74.080  0.000  0.003
74.090  0.000  0.027
74.100  0.000  0.045
74.110  0.000  0.032
74.120  0.000  0.017
74.130  0.000  0.033
74.140  0.000  0.037
74.150  0.000  0.022
74.160  0.000  0.021
74.170  0.000  0.028
74.180  0.000  0.025
74.190  0.000  0.016
74.200  0.000  0.028
74.210  0.000  0.056
74.220  0.000  0.045
74.230  0.000  0.017
74.240  0.000  0.010
74.250  0.000  0.026
74.260  0.000  0.036
74.270  0.000  0.024
74.280  0.000  0.006
74.290  0.000  0.021
74.300  0.000  0.026
74.310  0.000  0.054
74.320  0.000  0.049
74.330  0.000  0.025
74.340  0.000  0.015
74.350  0.000  0.019
74.360  0.000  0.027
74.370  0.000  0.026
74.380  0.000  0.026
74.390  0.000  0.016
74.400  0.000  0.018
74.410  0.000  0.025
74.420  0.000  0.032
74.430  0.000  0.027
74.440  0.000  0.017
74.450  0.000  0.015
74.460  0.000  0.030
74.470  0.000  0.042
74.480  0.000  0.040
74.490  0.000  0.027
74.500  0.000  0.006
74.510  0.000  0.009
74.520  0.000  0.037
74.530  0.000  0.034
74.540  0.000  0.017
74.550  0.000  -0.003
74.560  0.000  0.016
74.570  0.000  0.039
74.580  0.000  0.041
74.590  0.000  0.031
74.600  0.000  0.025
74.610  0.000  0.024
74.620  0.000  0.031
74.630  0.000  0.028
74.640  0.000  0.026
74.650  0.000  0.016
74.660  0.000  0.016
74.670  0.000  0.028
74.680  0.000  0.036
74.690  0.000  0.029
74.700  0.000  0.027
74.710  0.000  0.006
74.720  0.000  0.010
74.730  0.000  0.039
74.740  0.000  0.048
74.750  0.000  0.028
74.760  0.000  0.027
74.770  0.000  0.022
74.780  0.000  0.007
74.790  0.000  0.011
74.800  0.000  0.053
74.810  0.000  0.078
74.820  0.000  0.042
74.830  0.000  -0.020
74.840  0.000  -0.020
74.850  0.000  0.035
74.860  0.000  0.050
74.870  0.000  0.015
74.880  0.000  -0.005
74.890  0.000  0.037
74.900  0.000  0.053
74.910  0.000  0.024
74.920  0.000  -0.003
74.930  0.000  0.006
74.940  0.000  0.036
74.950  0.000  0.036
74.960  0.000  0.037
74.970  0.000  0.010
74.980  0.000  0.014
74.990  0.000  0.025
75.000  0.000  0.022
75.010  0.000  0.027
75.020  0.000  0.023
75.030  0.000  0.022
75.040  0.000  0.021
75.050  0.000  0.028
75.060  0.000  0.027
75.070  0.000  0.017
75.080  0.000  0.017
75.090  0.000  0.027
75.100  0.000  0.071
75.110  0.000  0.045
75.120  0.000  0.020
75.130  0.000  0.003
75.140  0.000  0.012
75.150  0.000  0.020
75.160  0.000  0.021
75.170  0.000  0.032
75.180  0.000  0.028
75.190  0.000  0.023
75.200  0.000  0.018
75.210  0.000  0.019
75.220  0.000  0.027
75.230  0.000  0.032
75.240  0.000  0.018
75.250  0.000  0.032
75.260  0.000  0.030
75.270  0.000  0.037
75.280  0.000  0.032
75.290  0.000  0.010
75.300  0.000  0.023
75.310  0.000  0.035
75.320  0.000  0.037
75.330  0.000  0.017
75.340  0.000  0.016
75.350  0.000  0.018
75.360  0.000  0.020
75.370  0.000  0.034
75.380  0.000  0.032
75.390  0.000  0.028
75.400  0.000  0.016
75.410  0.000  0.018
75.420  0.000  0.019
75.430  0.000  0.020
75.440  0.000  0.020
75.450  0.000  0.015
75.460  0.000  0.018
75.470  0.000  0.019
75.480  0.000  0.035
75.490  0.000  0.014
75.500  0.000  0.026
75.510  0.000  0.019
75.520  0.000  0.014
75.530  0.000  0.030
75.540  0.000  0.022
75.550  0.000  0.021
75.560  0.000  0.017
75.570  0.000  0.016
75.580  0.000  0.027
75.590  0.000  0.029
75.600  0.000  0.020
75.610  0.000  0.010
75.620  0.000  0.006
75.630  0.000  0.017
75.640  0.000  0.028
75.650  0.000  0.027
75.660  0.000  0.021
75.670  0.000  0.014
75.680  0.000  0.017
75.690  0.000  0.021
75.700  0.000  0.027
75.710  0.000  0.007
75.720  0.000  0.008
75.730  0.000  0.013
75.740  0.000  0.026
75.750  0.000  0.041
75.760  0.000  0.037
75.770  0.000  -0.006
75.780  0.000  0.008
75.790  0.000  0.041
75.800  0.000  0.057
75.810  0.000  0.028
75.820  0.000  0.020
75.830  0.000  0.009
75.840  0.000  0.013
75.850  0.000  0.014
75.860  0.000  0.034
75.870  0.000  0.019
75.880  0.000  0.005
75.890  0.000  0.026
75.900  0.000  0.033
75.910  0.000  0.030
75.920  0.000  0.016
75.930  0.000  0.019
75.940  0.000  0.015
75.950  0.000  0.021
75.960  0.000  0.024
75.970  0.000  0.020
75.980  0.000  0.014
75.990  0.000  0.022
76.000  0.000  0.031
76.010  0.000  0.029
76.020  0.000  0.016
76.030  0.000  0.016
76.040  0.000  0.013
76.050  0.000  0.019
76.060  0.000  0.028
76.070  0.000  0.033
76.080  0.000  0.022
76.090  0.000  0.007
76.100  0.000  0.016
76.110  0.000  0.028
76.120  0.000  0.030
76.130  0.000  0.016
76.140  0.000  0.006
76.150  0.000  0.003
76.160  0.000  0.026
76.170  0.000  0.022
76.180  0.000  0.016
76.190  0.000  0.024
76.200  0.000  0.022
76.210  0.000  0.025
76.220  0.000  0.019
76.230  0.000  0.017
76.240  0.000  0.025
76.250  0.000  0.017
76.260  0.000  0.015
76.270  0.000  0.025
76.280  0.000  0.024
76.290  0.000  0.022
76.300  0.000  0.006
76.310  0.000  0.018
76.320  0.000  0.038
76.330  0.000  0.045
76.340  0.000  0.025
76.350  0.000  0.018
76.360  0.000  0.008
76.370  0.000  0.026
76.380  0.000  0.029
76.390  0.000  0.021
76.400  0.000  0.022
76.410  0.000  0.017
76.420  0.000  0.014
76.430  0.000  0.027
76.440  0.000  0.020
76.450  0.000  0.024
76.460  0.000  0.004
76.470  0.000  0.010
76.480  0.000  0.032
76.490  0.000  0.035
76.500  0.000  0.020
76.510  0.000  -0.001
76.520  0.000  0.018
76.530  0.000  0.035
76.540  0.000  0.038
76.550  0.000  0.026
76.560  0.000  -0.000
76.570  0.000  0.003
76.580  0.000  0.029
76.590  0.000  0.023
